frame,x,y,area_px,intensity,area_km2
108,687.3333333333334,574.4666666666667,15.0,5188.34765625,519774.35882185097
108,646.0,605.5,2.0,4013.19091796875,69303.24784291346
108,723.5,1107.5,4.0,4013.19091796875,138606.49568582693
108,263.9130434782609,1992.8369565217392,92.0,5085.22509765625,3187949.4007740193
109,162.125,147.75,8.0,4013.02587890625,277212.99137165386
109,2.75,185.91666666666666,12.0,4387.31884765625,415819.4870574808
109,619.2,391.6,5.0,5506.5439453125,173258.11960728368
109,1331.0,497.0,1.0,4013.02587890625,34651.62392145673
109,714.0,534.0,1.0,3921.9814453125,34651.62392145673
109,686.5882352941177,573.5882352941177,17.0,5188.451171875,589077.6066647645
109,1451.0,690.0,1.0,3921.9814453125,34651.62392145673
109,722.5,1107.0,2.0,4292.0595703125,69303.24784291346
109,263.0125,1992.2125,80.0,4981.916015625,2772129.913716539
110,3.1538461538461537,186.53846153846155,13.0,4198.341796875,450471.11097893753
110,1560.0,315.0,1.0,3831.81982421875,34651.62392145673
110,1735.5,409.0,2.0,3831.81982421875,69303.24784291346
110,654.7428571428571,507.37142857142857,35.0,4292.291015625,1212806.8372509857
110,722.3333333333334,1107.3333333333333,3.0,4013.13623046875,103954.8717643702
110,1141.0,1470.0,1.0,4581.91845703125,34651.62392145673
110,262.25581395348837,1992.6860465116279,86.0,4881.1201171875,2980039.657245279
111,1218.0,11.0,1.0,3831.83642578125,34651.62392145673
111,1210.0,129.0,1.0,3831.83642578125,34651.62392145673
111,94.5,450.0,2.0,4013.17724609375,69303.24784291346
111,686.9411764705883,574.3529411764706,17.0,5188.4814453125,589077.6066647645
111,6.0,940.0,1.0,3831.83642578125,34651.62392145673
111,669.0,980.0,1.0,3831.83642578125,34651.62392145673
111,295.27777777777777,1286.888888888889,18.0,4387.447265625,623729.2305862212
111,1142.5,1469.5,2.0,4780.46533203125,69303.24784291346
111,263.19101123595505,1992.7078651685392,89.0,4981.9169921875,3083994.529009649
112,2.3636363636363638,186.27272727272728,11.0,4013.1630859375,381167.86313602404
112,1560.0,315.0,1.0,3831.994140625,34651.62392145673
112,1724.0,365.0,1.0,3921.8359375,34651.62392145673
112,655.1515151515151,508.72727272727275,33.0,4387.38134765625,1143503.5894080722
112,686.4705882352941,573.7647058823529,17.0,5399.033203125,589077.6066647645
112,542.0,748.0,1.0,4105.60400390625,34651.62392145673
112,672.0,976.0,1.0,3831.994140625,34651.62392145673
112,294.5263157894737,1286.4736842105262,19.0,4581.91552734375,658380.854507678
112,262.8791208791209,1992.2857142857142,91.0,5084.95703125,3153297.7768525626
113,1230.0,17.0,1.0,4105.5302734375,34651.62392145673
113,1169.0,35.0,1.0,3831.9912109375,34651.62392145673
113,3.75,187.25,12.0,4292.1025390625,415819.4870574808
113,1729.0,371.0,1.0,3831.9912109375,34651.62392145673
113,712.0,534.0,1.0,3831.9912109375,34651.62392145673
113,686.5,574.5,18.0,5188.560546875,623729.2305862212
113,724.0,1129.0,1.0,3831.9912109375,34651.62392145673
113,818.0,1552.0,3.0,4292.1025390625,103954.8717643702
114,1137.0,0.0,1.0,3832.1259765625,34651.62392145673
114,1230.5,17.0,2.0,4105.8603515625,69303.24784291346
114,1169.0,35.0,1.0,3832.1259765625,34651.62392145673
114,4.0,187.45454545454547,11.0,4387.44140625,381167.86313602404
114,686.9411764705883,574.4117647058823,17.0,5085.291015625,589077.6066647645
114,764.0,689.0,1.0,3832.1259765625,34651.62392145673
114,1350.0,702.0,1.0,3832.1259765625,34651.62392145673
114,1402.7894736842106,943.7368421052631,19.0,4387.44140625,658380.854507678
114,0.0,943.0,1.0,3832.1259765625,34651.62392145673
114,672.5,976.0,2.0,3921.91796875,69303.24784291346
114,725.0,1129.0,1.0,3832.1259765625,34651.62392145673
114,294.72727272727275,1288.0,11.0,4291.9833984375,381167.86313602404
114,818.0,1551.0,1.0,4013.017578125,34651.62392145673
114,177.83333333333334,1617.0,6.0,6515.42578125,207909.7435287404
114,263.4020618556701,1993.2474226804125,97.0,4981.9873046875,3361207.520381303
115,1230.0,16.0,1.0,3921.8759765625,34651.62392145673
115,655.2105263157895,510.7368421052632,19.0,4105.5322265625,658380.854507678
115,0.0,571.0,1.0,3831.76171875,34651.62392145673
115,686.8,573.2,15.0,5398.9609375,519774.35882185097
115,762.5,689.5,2.0,4292.126953125,69303.24784291346
115,724.0,1128.0,1.0,3921.8759765625,34651.62392145673
115,1142.0,1469.0,1.0,5188.369140625,34651.62392145673
115,219.0,1907.0,1.0,4198.0947265625,34651.62392145673
115,1692.0,1959.5,2.0,3921.8759765625,69303.24784291346
116,1141.2,0.4,5.0,5615.046875,173258.11960728368
116,162.0,150.0,1.0,3832.1337890625,34651.62392145673
116,687.15,573.95,20.0,5399.0400390625,693032.4784291347
116,763.0,690.0,3.0,4679.9970703125,103954.8717643702
116,1019.0,963.0,1.0,3921.76953125,34651.62392145673
116,672.5,976.0,2.0,4105.44921875,69303.24784291346
116,294.22222222222223,1288.2222222222222,9.0,4198.0234375,311864.6152931106
116,1143.0,1469.6666666666667,3.0,5293.2412109375,103954.8717643702
116,178.0,1617.3333333333333,12.0,10493.56640625,415819.4870574808
116,1692.75,1961.0,4.0,5723.78515625,138606.49568582693
116,263.5744680851064,1993.0531914893618,94.0,4881.3095703125,3257252.648616933
117,1140.7142857142858,0.2857142857142857,7.0,4780.3837890625,242561.3674501971
117,5.111111111111111,188.22222222222223,9.0,4012.935546875,311864.6152931106
117,688.3529411764706,574.8823529411765,17.0,5293.2802734375,589077.6066647645
117,644.1818181818181,606.2727272727273,11.0,4105.8447265625,381167.86313602404
117,726.0,1131.0,1.0,3921.9228515625,34651.62392145673
117,179.33333333333334,1618.8095238095239,21.0,16512.529296875,727684.1023505913
117,1694.0,1961.5,4.0,5293.2802734375,138606.49568582693
117,264.96875,1994.2083333333333,96.0,5293.2802734375,3326555.8964598463
118,1212.0,11.0,1.0,3832.0615234375,34651.62392145673
118,1173.0,37.0,1.0,3921.9814453125,34651.62392145673
118,163.0,150.0,1.0,3921.9814453125,34651.62392145673
118,713.0,533.0,1.0,3832.0615234375,34651.62392145673
118,688.5,574.5,20.0,5399.2021484375,693032.4784291347
118,726.0,1130.0,1.0,3832.0615234375,34651.62392145673
118,264.85263157894735,1993.7263157894736,95.0,4780.4384765625,3291904.2725383895
119,1124.0,17.0,1.0,4581.93701171875,34651.62392145673
119,688.0952380952381,574.1904761904761,21.0,5506.345703125,727684.1023505913
119,673.5,977.0,4.0,4013.0400390625,138606.49568582693
119,725.0,1130.0,1.0,3832.009765625,34651.62392145673
119,179.83333333333334,1618.75,24.0,18821.6875,831638.9741149616
119,1693.5,1961.0,2.0,4581.93701171875,69303.24784291346
120,1172.0,37.666666666666664,3.0,3921.931640625,103954.8717643702
120,686.8888888888889,573.6111111111111,18.0,5398.9130859375,623729.2305862212
120,672.0,976.5,4.0,4292.048828125,138606.49568582693
120,174.73529411764707,1616.3823529411766,34.0,11248.8603515625,1178155.213329529
120,1692.5,1960.5,4.0,4680.0400390625,138606.49568582693
121,189.0,129.0,1.0,3921.7666015625,34651.62392145673
121,1563.0,322.0,1.0,3921.7666015625,34651.62392145673
121,686.75,573.65,20.0,5293.11767578125,693032.4784291347
121,767.0,687.0,1.0,3921.7666015625,34651.62392145673
121,723.5,1129.0,2.0,3831.90576171875,69303.24784291346
121,296.4,1288.0,10.0,4013.18994140625,346516.23921456735
121,173.75555555555556,1615.7111111111112,45.0,15415.0703125,1559323.076465553
122,1216.0,12.0,1.0,3921.96142578125,34651.62392145673
122,1183.0,40.5,2.0,4105.7216796875,69303.24784291346
122,192.0,129.0,1.0,4013.013671875,34651.62392145673
122,110.0,450.0,1.0,3921.96142578125,34651.62392145673
122,688.4090909090909,573.8181818181819,22.0,5615.20458984375,762335.7262720481
122,548.0,751.0,1.0,3921.96142578125,34651.62392145673
122,673.0,975.75,4.0,4484.16845703125,138606.49568582693
122,725.0,1129.0,1.0,3921.96142578125,34651.62392145673
122,298.22222222222223,1288.5555555555557,9.0,4013.013671875,311864.6152931106
122,175.3695652173913,1615.7173913043478,46.0,20859.69140625,1593974.7003870097
122,264.55102040816325,1992.9897959183672,98.0,4881.15673828125,3395859.14430276
123,1174.0,38.0,1.0,3832.103515625,34651.62392145673
123,191.75,129.75,4.0,4387.2255859375,138606.49568582693
123,688.4782608695652,573.9130434782609,23.0,5188.5673828125,796987.3501935048
123,769.0,686.5,4.0,4105.8310546875,138606.49568582693
123,548.0,751.0,1.0,3921.8427734375,34651.62392145673
123,0.0,945.0,1.0,3832.103515625,34651.62392145673
123,673.0,976.5,4.0,4198.2763671875,138606.49568582693
123,1143.0,1471.5,4.0,6751.56787109375,138606.49568582693
123,264.8453608247423,1993.5257731958764,97.0,4881.017578125,3361207.520381303
124,1143.896551724138,5.862068965517241,29.0,7113.6396484375,1004897.0937222452
124,1214.4,8.2,5.0,4780.537109375,173258.11960728368
124,1568.0,386.0,1.0,3921.8857421875,34651.62392145673
124,686.6666666666666,572.0833333333334,24.0,5188.6611328125,831638.9741149616
124,1418.0,642.0,1.0,3921.8857421875,34651.62392145673
124,671.5,975.5,6.0,4012.955078125,207909.7435287404
124,723.0,1127.0,1.0,3831.7802734375,34651.62392145673
124,1140.3333333333333,1470.3333333333333,3.0,8926.34765625,103954.8717643702
124,1693.5,1969.0,4.0,6170.6650390625,138606.49568582693
124,263.0217391304348,1991.6847826086957,92.0,4981.94921875,3187949.4007740193
125,1206.0,138.0,1.0,3831.763671875,34651.62392145673
125,3.5,186.0,4.0,4012.9228515625,138606.49568582693
125,685.9090909090909,571.8636363636364,22.0,5399.162109375,762335.7262720481
125,670.8,975.2,5.0,4105.5888671875,173258.11960728368
125,1692.6666666666667,1969.0,3.0,5085.265625,103954.8717643702
125,262.43689320388347,1991.6504854368932,103.0,5188.3671875,3569117.2639100435
126,1212.6,6.4,5.0,4780.3916015625,173258.11960728368
126,686.3333333333334,572.7619047619048,21.0,5398.8818359375,727684.1023505913
126,630.0,607.5,2.0,3831.7900390625,69303.24784291346
126,545.0,750.0,1.0,4012.9140625,34651.62392145673
126,670.8,975.6,5.0,4198.2099609375,173258.11960728368
126,1698.0,1946.0,1.0,3921.9345703125,34651.62392145673
127,1214.0,6.5,2.0,4292.240234375,69303.24784291346
127,1212.0,131.0,1.0,3921.69970703125,34651.62392145673
127,161.0,138.5,2.0,3831.82275390625,69303.24784291346
127,687.6363636363636,573.5909090909091,22.0,5398.994140625,762335.7262720481
127,672.0,976.5,2.0,4387.30859375,69303.24784291346
127,724.0,1130.0,1.0,4105.671875,34651.62392145673
127,296.1111111111111,1288.7777777777778,9.0,4105.671875,311864.6152931106
127,1701.125,1949.25,8.0,6170.57470703125,277212.99137165386
127,264.00943396226415,1993.2264150943397,106.0,5085.2353515625,3673072.1356744138
128,1173.0,38.0,1.0,4292.2578125,34651.62392145673
128,201.66666666666666,125.66666666666667,3.0,5399.1728515625,103954.8717643702
128,5.571428571428571,188.42857142857142,7.0,4013.17431640625,242561.3674501971
128,688.5416666666666,573.7916666666666,24.0,5833.8115234375,831638.9741149616
128,673.3333333333334,976.6666666666666,3.0,4198.3330078125,103954.8717643702
128,725.6666666666666,1130.3333333333333,3.0,3832.052734375,103954.8717643702
128,297.875,1288.875,8.0,4105.75390625,277212.99137165386
129,5.5,189.0,4.0,4387.3076171875,138606.49568582693
129,1571.0,387.0,1.0,3832.052734375,34651.62392145673
129,688.6363636363636,573.5,22.0,5399.0537109375,762335.7262720481
129,542.6666666666666,750.0,3.0,4198.107421875,103954.8717643702
129,725.5,1130.0,2.0,4013.2138671875,69303.24784291346
129,791.3333333333334,1173.4895833333333,96.0,5085.251953125,3326555.8964598463
129,1142.5,1472.5,2.0,5399.0537109375,69303.24784291346
129,264.71875,1993.1458333333333,96.0,4881.12255859375,3326555.8964598463
130,1215.0,8.5,2.0,4198.2158203125,69303.24784291346
130,98.66666666666667,195.33333333333334,3.0,6399.9287109375,103954.8717643702
130,688.4347826086956,572.7826086956521,23.0,5723.830078125,796987.3501935048
130,1023.0,959.0,1.0,3832.02783203125,34651.62392145673
130,673.3333333333334,975.6666666666666,3.0,4013.08447265625,103954.8717643702
130,725.0,1128.0,1.0,3832.02783203125,34651.62392145673
130,297.2,1287.8,15.0,4198.2158203125,519774.35882185097
130,264.46078431372547,1992.2843137254902,102.0,4981.77734375,3534465.639988587
131,4.166666666666667,187.5,6.0,4105.59423828125,207909.7435287404
131,687.0,572.2608695652174,23.0,5188.39013671875,796987.3501935048
131,0.5,943.0,2.0,3921.92041015625,69303.24784291346
131,724.0,1128.0,1.0,3832.00830078125,34651.62392145673
131,1153.5,1468.0,2.0,4198.255859375,69303.24784291346
132,5.0,188.0,3.0,3832.072265625,103954.8717643702
132,1569.0,386.0,1.0,3921.7939453125,34651.62392145673
132,726.5,526.5,2.0,3832.072265625,69303.24784291346
132,687.8571428571429,572.1428571428571,21.0,5614.95166015625,727684.1023505913
132,642.0,609.0,1.0,3921.7939453125,34651.62392145673
132,541.0,749.0,1.0,4198.36083984375,34651.62392145673
132,1402.2857142857142,942.3214285714286,28.0,4581.8232421875,970245.4698007884
132,672.2,975.6,5.0,4012.99560546875,173258.11960728368
132,725.0,1110.0,1.0,4012.99560546875,34651.62392145673
132,296.8333333333333,1287.3333333333333,18.0,4484.10693359375,623729.2305862212
132,1143.0,1470.0,1.0,4012.99560546875,34651.62392145673
132,174.66666666666666,1615.2708333333333,48.0,16512.3984375,1663277.9482299231
132,263.4725274725275,1991.7912087912089,91.0,4881.1904296875,3153297.7768525626
133,193.0,130.4,10.0,4780.5478515625,346516.23921456735
133,1210.0,131.0,1.0,3921.71630859375,34651.62392145673
133,1570.0,387.0,1.0,3832.02685546875,34651.62392145673
133,1884.5,496.25,4.0,5188.28564453125,138606.49568582693
133,1334.0,497.0,1.0,3832.02685546875,34651.62392145673
133,1431.0,699.0,1.0,4013.06005859375,34651.62392145673
133,673.0,976.5,2.0,3921.71630859375,69303.24784291346
133,725.0,1130.0,1.0,4013.06005859375,34651.62392145673
133,173.5,1616.42,50.0,10493.5146484375,1732581.1960728366
133,264.0537634408602,1993.279569892473,93.0,4981.76904296875,3222601.024695476
134,1233.0,20.0,1.0,3831.822265625,34651.62392145673
134,98.0,190.5,2.0,5506.3564453125,69303.24784291346
134,1335.0,494.0,1.0,3921.7958984375,34651.62392145673
134,1884.8333333333333,495.3333333333333,6.0,5188.4189453125,207909.7435287404
134,688.875,572.375,24.0,5188.4189453125,831638.9741149616
134,654.0,618.0,1.0,3831.822265625,34651.62392145673
134,542.5,749.5,2.0,4013.16796875,69303.24784291346
134,673.3333333333334,975.6666666666666,3.0,4013.16796875,103954.8717643702
134,810.0,1170.0,1.0,3831.822265625,34651.62392145673
134,298.25,1287.0,16.0,4291.9462890625,554425.9827433077
134,172.02439024390245,1614.4146341463415,41.0,7993.91796875,1420716.580779726
135,1232.3333333333333,20.666666666666668,3.0,3921.7958984375,103954.8717643702
135,1211.0,131.0,1.0,3831.822265625,34651.62392145673
135,97.0,189.0,3.0,6170.669921875,103954.8717643702
135,1884.0,495.5,2.0,4105.4716796875,69303.24784291346
135,654.0,617.0,1.0,3831.822265625,34651.62392145673
135,916.0,668.0,1.0,3831.822265625,34651.62392145673
135,542.5,749.5,4.0,4013.16796875,138606.49568582693
135,27.666666666666668,925.6666666666666,3.0,4013.16796875,103954.8717643702
135,810.0,1171.0,1.0,3831.822265625,34651.62392145673
136,1231.3333333333333,21.333333333333332,3.0,4780.3994140625,103954.8717643702
136,23.0,173.0,1.0,4012.9599609375,34651.62392145673
136,96.0,189.0,3.0,5614.923828125,103954.8717643702
136,1725.5,402.5,2.0,4012.9599609375,69303.24784291346
136,1334.0,494.0,1.0,3921.7255859375,34651.62392145673
136,1884.5,495.0,2.0,4198.111328125,69303.24784291346
136,632.5,609.0,2.0,3831.8330078125,69303.24784291346
136,541.0,749.0,1.0,3831.8330078125,34651.62392145673
136,5.0,940.0,1.0,3831.8330078125,34651.62392145673
136,673.0,976.0,4.0,4012.9599609375,138606.49568582693
136,795.5,1172.0,2.0,3921.7255859375,69303.24784291346
136,1704.9538461538461,1950.6153846153845,65.0,11557.6630859375,2252355.5548946876
136,263.7524752475247,1992.1782178217823,101.0,4881.025390625,3499814.01606713
137,1229.3333333333333,19.333333333333332,3.0,4483.927734375,103954.8717643702
137,1208.6666666666667,129.33333333333334,3.0,3832.00830078125,103954.8717643702
137,94.0,187.0,1.0,4387.2978515625,34651.62392145673
137,1560.0,321.0,1.0,3832.00830078125,34651.62392145673
137,1726.7142857142858,396.57142857142856,7.0,4780.47265625,242561.3674501971
137,1332.0,491.0,1.0,3832.00830078125,34651.62392145673
137,725.0,526.0,1.0,3832.00830078125,34651.62392145673
137,1416.0,651.0,1.0,3832.00830078125,34651.62392145673
137,84.33333333333333,864.6666666666666,3.0,4981.71826171875,103954.8717643702
137,799.5,1175.0,2.0,3921.71728515625,69303.24784291346
137,177.5,1615.85,20.0,8926.5087890625,693032.4784291347
137,1701.8,1949.2857142857142,35.0,8654.1884765625,1212806.8372509857
137,261.8333333333333,1990.3921568627452,102.0,4881.095703125,3534465.639988587
138,1230.0,20.5,2.0,4198.1455078125,69303.24784291346
138,1210.0,131.0,1.0,4012.98388671875,34651.62392145673
138,95.0,189.0,3.0,4780.54052734375,103954.8717643702
138,1727.3333333333333,398.0,3.0,4105.564453125,103954.8717643702
138,655.047619047619,512.8095238095239,21.0,4198.1455078125,727684.1023505913
138,540.3333333333334,748.6666666666666,3.0,3921.80908203125,103954.8717643702
138,891.0,814.0,1.0,3921.80908203125,34651.62392145673
138,672.1428571428571,977.0,7.0,4105.564453125,242561.3674501971
138,724.0,1128.0,1.0,3921.80908203125,34651.62392145673
138,790.8367346938776,1172.8673469387754,98.0,5188.41796875,3395859.14430276
138,178.38888888888889,1616.9444444444443,18.0,7865.2255859375,623729.2305862212
138,262.5660377358491,1991.1037735849056,106.0,4981.76806640625,3673072.1356744138
139,96.4,189.6,5.0,5293.0478515625,173258.11960728368
139,1727.3333333333333,401.3333333333333,3.0,4198.1455078125,103954.8717643702
139,643.5714285714286,606.0714285714286,14.0,4292.1318359375,485122.7349003942
139,542.0,750.0,1.0,3832.039794921875,34651.62392145673
139,673.0,977.5555555555555,9.0,4012.98388671875,311864.6152931106
139,181.375,1619.125,8.0,6056.587890625,277212.99137165386
139,263.9230769230769,1992.3173076923076,104.0,5085.193359375,3603768.8878315003
140,1138.0,0.0,1.0,3831.85986328125,34651.62392145673
140,1174.5,39.0,2.0,4198.2607421875,69303.24784291346
140,96.5,190.0,4.0,5188.42333984375,138606.49568582693
140,1460.6666666666667,381.6666666666667,3.0,4387.32373046875,103954.8717643702
140,1728.0,402.0,1.0,4105.634765625,34651.62392145673
140,1893.6666666666667,500.6666666666667,3.0,4387.32373046875,103954.8717643702
140,718.0,539.0,1.0,4013.00830078125,34651.62392145673
140,689.0,573.1481481481482,27.0,5293.06787109375,935593.8458793318
140,644.0,607.0,14.0,4387.32373046875,485122.7349003942
140,1418.0,654.0,1.0,3921.84765625,34651.62392145673
140,542.0,751.0,1.0,4105.634765625,34651.62392145673
140,673.625,978.375,8.0,4198.2607421875,277212.99137165386
140,180.66666666666666,1619.3333333333333,9.0,5615.2080078125,311864.6152931106
140,264.68518518518516,1993.361111111111,108.0,4981.7734375,3742375.3835173273
141,1141.0,10.0,1.0,3832.002685546875,34651.62392145673
141,1232.0,20.0,1.0,3921.93017578125,34651.62392145673
141,1174.5,38.0,2.0,4013.17041015625,69303.24784291346
141,696.0,60.0,1.0,3832.002685546875,34651.62392145673
141,1212.5,131.5,4.0,4292.142578125,138606.49568582693
141,0.0,180.0,1.0,4013.17041015625,34651.62392145673
141,97.0,189.5,2.0,4484.03173828125,69303.24784291346
141,1460.0,382.0,1.0,3832.002685546875,34651.62392145673
141,1728.0,401.0,1.0,4013.17041015625,34651.62392145673
141,689.32,571.96,25.0,5188.3544921875,866290.5980364183
141,1.0,610.0,1.0,3832.002685546875,34651.62392145673
141,673.4,976.6,5.0,4198.27685546875,173258.11960728368
141,725.0,1129.0,1.0,3832.002685546875,34651.62392145673
141,297.5,1288.5,2.0,3921.93017578125,69303.24784291346
142,1231.5,19.5,2.0,3832.003662109375,69303.24784291346
142,1174.0,38.0,1.0,4105.6083984375,34651.62392145673
142,1212.2,131.4,5.0,4105.6083984375,173258.11960728368
142,96.0,188.0,1.0,4105.6083984375,34651.62392145673
142,1563.0,315.0,1.0,3832.003662109375,34651.62392145673
142,1726.0,402.0,1.0,4387.5302734375,34651.62392145673
142,1335.0,495.0,1.0,3832.003662109375,34651.62392145673
142,718.0,537.0,1.0,4198.1962890625,34651.62392145673
142,99.0,827.0,1.0,3921.74609375,34651.62392145673
142,38.0,919.0,1.0,3832.003662109375,34651.62392145673
142,0.5,943.0,2.0,4105.6083984375,69303.24784291346
142,673.2857142857143,976.4285714285714,7.0,4105.6083984375,242561.3674501971
142,264.03,1991.31,100.0,5188.42578125,3465162.3921456733
143,1231.5,20.0,2.0,4198.2333984375,69303.24784291346
143,201.0,123.0,1.0,4198.2333984375,34651.62392145673
143,1212.4,131.8,5.0,4013.1123046875,173258.11960728368
143,161.0,147.5,2.0,4105.6728515625,69303.24784291346
143,96.0,189.0,1.0,4013.1123046875,34651.62392145673
143,1461.0,379.5,2.0,4780.6298828125,69303.24784291346
143,656.5925925925926,513.7777777777778,27.0,4292.091796875,935593.8458793318
143,718.0,538.0,1.0,3921.849365234375,34651.62392145673
143,1309.2,651.4,5.0,5506.408203125,173258.11960728368
143,120.0,830.6666666666666,3.0,4013.1123046875,103954.8717643702
143,1.0,943.0,1.0,3831.884033203125,34651.62392145673
143,673.4285714285714,977.0,7.0,4292.091796875,242561.3674501971
143,724.5,1128.5,2.0,3831.884033203125,69303.24784291346
144,696.0,60.0,1.0,3831.90576171875,34651.62392145673
144,1213.0,133.0,7.0,4105.6552734375,242561.3674501971
144,718.0,538.0,1.0,3831.90576171875,34651.62392145673
144,0.5,943.0,2.0,4198.12060546875,69303.24784291346
144,673.6666666666666,977.0,9.0,4198.12060546875,311864.6152931106
144,343.5,1126.0,2.0,7235.9306640625,69303.24784291346
144,724.5,1129.25,4.0,3921.7666015625,138606.49568582693
144,298.0,1288.8,5.0,4013.18994140625,173258.11960728368
144,223.0,1901.0,1.0,3831.90576171875,34651.62392145673
145,1232.5,21.5,4.0,4292.0576171875,138606.49568582693
145,1214.0,133.5,4.0,4292.0576171875,138606.49568582693
145,162.0,148.0,1.0,3831.8857421875,34651.62392145673
145,4.333333333333333,188.33333333333334,3.0,4198.34423828125,103954.8717643702
145,1334.0,500.0,1.0,3831.8857421875,34651.62392145673
145,657.741935483871,514.4193548387096,31.0,4387.359375,1074200.3415651587
145,719.0,539.0,1.0,3831.8857421875,34651.62392145673
145,610.0,613.0,1.0,3831.8857421875,34651.62392145673
145,674.3333333333334,978.3333333333334,9.0,4105.76513671875,311864.6152931106
145,298.0,1289.5,4.0,4013.186279296875,138606.49568582693
146,1232.5,21.0,2.0,3921.7080078125,69303.24784291346
146,1213.25,133.25,4.0,4105.8369140625,138606.49568582693
146,5.0,188.0,1.0,3921.7080078125,34651.62392145673
146,0.0,946.0,1.0,3831.919921875,34651.62392145673
146,673.6666666666666,977.6666666666666,6.0,4013.15234375,207909.7435287404
146,162.5,1614.0,2.0,4198.1083984375,69303.24784291346
146,264.97115384615387,1992.423076923077,104.0,5188.2646484375,3603768.8878315003
147,1213.4,133.2,5.0,4292.173828125,173258.11960728368
147,5.0,188.0,1.0,3831.83203125,34651.62392145673
147,1468.0,387.0,1.0,3921.75390625,34651.62392145673
147,1334.0,497.0,1.0,3831.83203125,34651.62392145673
147,1882.3333333333333,498.6666666666667,3.0,4105.65869140625,103954.8717643702
147,718.0,537.0,1.0,4013.1259765625,34651.62392145673
147,1438.0,716.0,1.0,4198.19091796875,34651.62392145673
147,1403.857142857143,944.7857142857143,14.0,4198.19091796875,485122.7349003942
147,673.8333333333334,977.0,6.0,4387.31689453125,207909.7435287404
148,1213.0,132.83333333333334,6.0,4105.6240234375,207909.7435287404
148,1467.0,389.0,1.0,3831.86083984375,34651.62392145673
148,718.5,537.0,2.0,3831.86083984375,69303.24784291346
148,1438.0,715.5,2.0,4981.8291015625,69303.24784291346
148,542.5,749.0,6.0,4780.4765625,207909.7435287404
148,4.0,941.0,1.0,3921.76904296875,34651.62392145673
148,673.5,976.5,6.0,4013.02392578125,207909.7435287404
148,629.0,1063.0,1.0,3921.76904296875,34651.62392145673
148,726.0,1128.0,1.0,3831.86083984375,34651.62392145673
148,264.59223300970876,1991.3592233009708,103.0,4981.8291015625,3569117.2639100435
149,1210.1666666666667,130.5,6.0,4013.03564453125,207909.7435287404
149,715.6666666666666,534.3333333333334,3.0,4013.03564453125,103954.8717643702
149,540.5,748.0,6.0,4387.3447265625,207909.7435287404
149,723.0,1127.0,1.0,3831.98291015625,34651.62392145673
149,261.61682242990656,1989.411214953271,107.0,4981.80615234375,3707723.7595958705
150,692.0,57.0,1.0,4012.98974609375,34651.62392145673
150,1210.8,131.6,5.0,4012.98974609375,173258.11960728368
150,2.0,186.0,1.0,3831.904296875,34651.62392145673
150,1912.3,292.95,20.0,4292.025390625,693032.4784291347
150,1566.0,310.0,1.0,3831.904296875,34651.62392145673
150,752.0,495.5,2.0,4012.98974609375,69303.24784291346
150,715.8,535.2,5.0,4012.98974609375,173258.11960728368
150,672.3333333333334,976.0,3.0,4198.30810546875,103954.8717643702
150,724.0,1128.0,1.0,4012.98974609375,34651.62392145673
150,160.22222222222223,1615.6666666666667,9.0,5945.07666015625,311864.6152931106
150,1702.6,1952.2,5.0,5084.994140625,173258.11960728368
150,262.19444444444446,1990.0648148148148,108.0,5188.38525390625,3742375.3835173273
151,1914.4,294.2,20.0,4198.4208984375,693032.4784291347
151,1334.5,494.0,2.0,4012.9013671875,69303.24784291346
151,752.6666666666666,496.3333333333333,3.0,4012.9013671875,103954.8717643702
151,655.6428571428571,512.3214285714286,28.0,4198.4208984375,970245.4698007884
151,717.5,537.0,2.0,4012.9013671875,69303.24784291346
151,612.0,611.3333333333334,3.0,3921.6416015625,103954.8717643702
151,672.5,976.5,4.0,3921.6416015625,138606.49568582693
151,294.07142857142856,1289.357142857143,14.0,4292.251953125,485122.7349003942
151,263.15384615384613,1991.326923076923,104.0,5085.3154296875,3603768.8878315003
152,1211.5,133.0,6.0,4105.7421875,207909.7435287404
152,1652.0,373.0,1.0,3831.95556640625,34651.62392145673
152,1334.3333333333333,494.0,3.0,3831.95556640625,103954.8717643702
152,753.0,496.5,2.0,4292.19580078125,69303.24784291346
152,656.3809523809524,512.4761904761905,21.0,4387.4677734375,727684.1023505913
152,717.6666666666666,537.3333333333334,3.0,4013.116455078125,103954.8717643702
152,611.5,611.5,2.0,3921.9345703125,69303.24784291346
152,542.0,749.8,5.0,4198.126953125,173258.11960728368
152,673.3333333333334,977.0,3.0,3921.9345703125,103954.8717643702
152,725.0,1129.5,2.0,3921.9345703125,69303.24784291346
152,294.75,1289.9375,16.0,4387.4677734375,554425.9827433077
152,164.0,1619.0,1.0,3921.9345703125,34651.62392145673
152,1701.4,1958.2,5.0,5085.166015625,173258.11960728368
152,263.94392523364485,1991.766355140187,107.0,4981.71435546875,3707723.7595958705
153,1212.6,133.2,5.0,4013.17041015625,173258.11960728368
153,1915.5,295.1666666666667,18.0,4198.27685546875,623729.2305862212
153,754.0,498.0,1.0,3832.002685546875,34651.62392145673
153,657.3571428571429,512.8928571428571,28.0,4484.03173828125,970245.4698007884
153,718.5,537.5,4.0,3921.93017578125,138606.49568582693
153,50.2,920.4,5.0,4013.17041015625,173258.11960728368
153,674.0,977.0,1.0,3832.002685546875,34651.62392145673
